Date,Symbol,Close,EMA1,EMA2,MACD,SIGNAL
2015-07-06,QQQ,107.7,108.3981,108.8247,-0.4266,-0.0939
2015-07-07,QQQ,107.97,108.3203,108.7433,-0.4231,-0.135
2015-07-08,QQQ,106.09,107.9148,108.4906,-0.5759,-0.1901
2015-07-09,QQQ,106.03,107.5721,108.2563,-0.6842,-0.2519
2015-07-10,QQQ,107.65,107.5863,108.1986,-0.6123,-0.297
2015-07-13,QQQ,109.54,107.9415,108.3263,-0.3848,-0.3079
2015-07-14,QQQ,110.26,108.363,108.5105,-0.1474,-0.2879
2015-07-15,QQQ,110.38,108.7298,108.6885,0.0412,-0.2467
2015-07-16,QQQ,111.94,109.3134,108.9982,0.3152,-0.1765
2015-07-17,QQQ,113.59,110.091,109.4355,0.6555,-0.0725
2015-07-20,QQQ,113.98,110.7981,109.8683,0.9298,0.0528
2015-07-21,QQQ,113.91,111.3639,110.2532,1.1107,0.185
2015-07-22,QQQ,112.62,111.5923,110.4786,1.1136,0.3011
2015-07-23,QQQ,112.2,111.7028,110.6426,1.0602,0.396
2015-07-24,QQQ,111.1,111.5932,110.6861,0.907,0.4599
2015-07-27,QQQ,110.18,111.3362,110.6379,0.6983,0.4897
2015-07-28,QQQ,111.13,111.2987,110.6848,0.6139,0.5052
2015-07-29,QQQ,111.55,111.3444,110.7672,0.5772,0.5142
2015-07-30,QQQ,112.08,111.4782,110.8922,0.5859,0.5232
2015-07-31,QQQ,111.95,111.564,110.993,0.571,0.5291
2015-08-03,QQQ,111.6,111.5705,111.0508,0.5197,0.528
2015-08-04,QQQ,111.39,111.5377,111.0831,0.4546,0.5188
2015-08-05,QQQ,112.25,111.6672,111.1942,0.473,0.5131
2015-08-06,QQQ,110.45,111.4459,111.1233,0.3225,0.4893
2015-08-07,QQQ,110.31,111.2394,111.0459,0.1935,0.4523
2015-08-10,QQQ,111.57,111.2995,111.0958,0.2037,0.4212
2015-08-11,QQQ,110.14,111.0887,111.0048,0.0839,0.379
2015-08-12,QQQ,110.52,110.9853,110.9586,0.0267,0.335
2015-08-13,QQQ,110.34,110.8679,110.8997,-0.0317,0.2892
2015-08-14,QQQ,110.51,110.8029,110.8626,-0.0597,0.2455
2015-08-17,QQQ,111.43,110.9169,110.9166,0.0003,0.2149
2015-08-18,QQQ,110.86,110.9065,110.9112,-0.0047,0.1874
2015-08-19,QQQ,110.13,110.7654,110.8368,-0.0715,0.1551
2015-08-20,QQQ,107.08,110.0953,110.479,-0.3837,0.0877
2015-08-21,QQQ,102.4,108.6961,109.7096,-1.0134,-0.0499
2015-08-24,QQQ,98.46,106.835,108.6382,-1.8032,-0.2691
2015-08-25,QQQ,98.09,105.245,107.6336,-2.3886,-0.534
2015-08-26,QQQ,103.03,104.8423,107.1952,-2.3529,-0.7614
2015-08-27,QQQ,105.64,104.9873,107.0471,-2.0597,-0.9237
2015-08-28,QQQ,105.62,105.1024,106.9112,-1.8088,-1.0343
2015-08-31,QQQ,104.31,104.9583,106.6634,-1.7051,-1.1182
2015-09-01,QQQ,101.05,104.2477,106.1288,-1.8811,-1.2135
2015-09-02,QQQ,103.9,104.1845,105.9165,-1.7321,-1.2783
2015-09-03,QQQ,103.39,104.04,105.6759,-1.6359,-1.323
2015-09-04,QQQ,102.16,103.6982,105.3411,-1.6429,-1.363
2015-09-08,QQQ,105.04,103.9422,105.3124,-1.3702,-1.3639
2015-09-09,QQQ,103.86,103.9272,105.1741,-1.2468,-1.3493
2015-09-10,QQQ,104.99,104.1205,105.1565,-1.0361,-1.3101
2015-09-11,QQQ,105.57,104.384,105.1959,-0.8119,-1.2479
2015-09-14,QQQ,105.25,104.5415,105.2011,-0.6596,-1.1743
2015-09-15,QQQ,106.49,104.8957,105.3238,-0.4281,-1.081
2015-09-16,QQQ,107.09,105.2947,105.492,-0.1973,-0.9706
2015-09-17,QQQ,107.13,105.6284,105.648,-0.0196,-0.8517
2015-09-18,QQQ,105.35,105.5778,105.6196,-0.0419,-0.7505
2015-09-21,QQQ,105.68,105.5964,105.6254,-0.029,-0.6603
2015-09-22,QQQ,104.1,105.3243,105.4801,-0.1558,-0.5972
2015-09-23,QQQ,104.18,105.1162,105.3563,-0.2401,-0.5526
2015-09-24,QQQ,103.8,104.8769,105.2081,-0.3312,-0.5249
2015-09-25,QQQ,102.92,104.5211,104.9902,-0.469,-0.5179
2015-09-28,QQQ,99.99,103.6973,104.514,-0.8167,-0.5553
2015-09-29,QQQ,99.47,102.9287,104.0336,-1.1049,-0.624
2015-09-30,QQQ,101.76,102.7162,103.8171,-1.1009,-0.6836
2015-10-01,QQQ,102.22,102.626,103.665,-1.039,-0.728
2015-10-02,QQQ,104.01,102.8776,103.6978,-0.8202,-0.7395
2015-10-05,QQQ,105.5,103.3544,103.8694,-0.515,-0.7115
2015-10-06,QQQ,105.0,103.6536,103.9771,-0.3235,-0.663
2015-10-07,QQQ,105.63,104.013,104.1345,-0.1216,-0.5953
2015-10-08,QQQ,106.05,104.3833,104.317,0.0664,-0.5126
2015-10-09,QQQ,106.53,104.7736,104.5277,0.2459,-0.4178
2015-10-12,QQQ,106.79,105.1402,104.7432,0.3971,-0.3159
2015-10-13,QQQ,106.1,105.3147,104.8724,0.4423,-0.2211
2015-10-14,QQQ,105.93,105.4266,104.9731,0.4535,-0.1368
2015-10-15,QQQ,107.67,105.8345,105.23,0.6045,-0.0441
2015-10-16,QQQ,108.12,106.25,105.5052,0.7448,0.0545
2015-10-19,QQQ,108.74,106.7028,105.8133,0.8895,0.1589
2015-10-20,QQQ,108.18,106.9714,106.0387,0.9327,0.2556
2015-10-21,QQQ,107.52,107.0711,106.1798,0.8913,0.335
2015-10-22,QQQ,109.71,107.5509,106.516,1.0349,0.4225
2015-10-23,QQQ,112.78,108.5016,107.1126,1.3891,0.5434
2015-10-26,QQQ,112.85,109.2923,107.659,1.6333,0.6796
2015-10-27,QQQ,113.08,109.9809,108.1753,1.8057,0.8204
2015-10-28,QQQ,114.02,110.7153,108.7319,1.9834,0.9657
2015-10-29,QQQ,113.84,111.2834,109.2184,2.065,1.1031
2015-10-30,QQQ,113.33,111.6555,109.61,2.0456,1.221
2015-11-02,QQQ,114.61,112.1927,110.0862,2.1065,1.3317
2015-11-03,QQQ,115.01,112.7049,110.5551,2.1498,1.4339
2015-11-04,QQQ,115.02,113.1259,110.9803,2.1455,1.5229
2015-11-05,QQQ,114.71,113.4139,111.3355,2.0784,1.5923
2015-11-06,QQQ,114.79,113.6641,111.6645,1.9996,1.6432
2015-11-09,QQQ,113.57,113.647,111.846,1.801,1.6629
2015-11-10,QQQ,113.28,113.5803,111.9826,1.5977,1.6548
2015-11-11,QQQ,113.14,113.5002,112.0928,1.4074,1.6239
2015-11-12,QQQ,112.04,113.2347,112.0878,1.1469,1.5642
2015-11-13,QQQ,109.84,112.6175,111.8737,0.7438,1.4617
2015-11-16,QQQ,111.42,112.3998,111.8305,0.5693,1.3501
2015-11-17,QQQ,111.49,112.2344,111.7981,0.4363,1.2359
2015-11-18,QQQ,113.63,112.4881,111.9725,0.5156,1.1459
2015-11-19,QQQ,113.71,112.7103,112.138,0.5723,1.0742
2015-11-20,QQQ,114.48,113.032,112.3611,0.671,1.0238
2015-11-23,QQQ,114.15,113.2353,112.5314,0.7039,0.9838
2015-11-24,QQQ,114.05,113.3834,112.6761,0.7074,0.9492
2015-11-25,QQQ,114.15,113.5228,112.8164,0.7064,0.9189
2015-11-27,QQQ,114.31,113.6659,112.9587,0.7073,0.8924
2015-11-30,QQQ,114.02,113.7303,113.0598,0.6706,0.8647
2015-12-01,QQQ,115.16,113.9903,113.2598,0.7305,0.8479
2015-12-02,QQQ,114.45,114.0738,113.3731,0.7007,0.8295
2015-12-03,QQQ,112.51,113.7895,113.2909,0.4986,0.7881
2015-12-04,QQQ,115.14,114.0351,113.467,0.568,0.7606
2015-12-07,QQQ,114.62,114.1414,113.5768,0.5646,0.7361
2015-12-08,QQQ,114.63,114.2302,113.6771,0.5531,0.7132
2015-12-09,QQQ,112.89,113.9866,113.6022,0.3844,0.6721
2015-12-10,QQQ,113.4,113.8799,113.5829,0.297,0.6252
2015-12-11,QQQ,110.79,113.3181,113.3169,0.0012,0.5472
2015-12-14,QQQ,111.63,113.0112,113.1563,-0.1451,0.4607
2015-12-15,QQQ,112.31,112.8837,113.0757,-0.192,0.3791
2015-12-16,QQQ,113.98,113.083,113.1618,-0.0788,0.3219
2015-12-17,QQQ,112.32,112.9443,113.0816,-0.1373,0.2645
2015-12-18,QQQ,109.83,112.3781,112.7719,-0.3939,0.1822
2015-12-21,QQQ,111.05,112.1366,112.608,-0.4714,0.1005
2015-12-22,QQQ,111.78,112.0718,112.5291,-0.4573,0.0308
2015-12-23,QQQ,112.61,112.1696,112.5368,-0.3672,-0.019
2015-12-24,QQQ,112.59,112.2461,112.5419,-0.2958,-0.0536
2015-12-28,QQQ,112.53,112.2977,112.5407,-0.2431,-0.0773
2015-12-29,QQQ,114.3,112.6617,112.7083,-0.0466,-0.0734
2015-12-30,QQQ,113.27,112.7723,112.7618,0.0105,-0.0629
2015-12-31,QQQ,111.86,112.6065,112.6759,-0.0694,-0.0637
2016-01-04,QQQ,109.5,112.0416,112.3734,-0.3318,-0.0973
2016-01-05,QQQ,109.31,111.545,112.0817,-0.5367,-0.1522
2016-01-06,QQQ,108.26,110.9477,111.7177,-0.77,-0.2294
2016-01-07,QQQ,104.87,109.8427,111.0655,-1.2229,-0.3536
2016-01-08,QQQ,104.01,108.7822,110.3936,-1.6114,-0.5108
2016-01-11,QQQ,104.33,107.9727,109.8161,-1.8434,-0.6774
2016-01-12,QQQ,105.54,107.5304,109.4089,-1.8785,-0.8275
2016-01-13,QQQ,101.9,106.5067,108.6937,-2.187,-0.9975
2016-01-14,QQQ,104.07,106.0636,108.2534,-2.1897,-1.1465
2016-01-15,QQQ,100.84,105.1139,107.5473,-2.4334,-1.3074
2016-01-19,QQQ,101.06,104.3768,106.9295,-2.5527,-1.463
2016-01-20,QQQ,100.75,103.7174,106.341,-2.6236,-1.6081
2016-01-21,QQQ,100.85,103.1961,105.818,-2.622,-1.7348
2016-01-22,QQQ,103.77,103.3004,105.623,-2.3226,-1.8083
2016-01-25,QQQ,102.23,103.1058,105.2998,-2.194,-1.8565
2016-01-26,QQQ,103.15,103.1138,105.0951,-1.9813,-1.8721
2016-01-27,QQQ,100.58,102.6531,104.6651,-2.0119,-1.8896
2016-01-28,QQQ,102.0,102.5344,104.4113,-1.8769,-1.888
2016-01-29,QQQ,104.13,102.8245,104.3845,-1.56,-1.847
2016-02-01,QQQ,104.41,103.1128,104.3869,-1.2741,-1.7754
2016-02-02,QQQ,102.15,102.9377,104.1739,-1.2361,-1.708
2016-02-03,QQQ,101.66,102.7054,103.9345,-1.229,-1.6481
2016-02-04,QQQ,101.65,102.5135,103.7169,-1.2034,-1.5925
2016-02-05,QQQ,98.12,101.7147,103.1838,-1.4692,-1.5771
2016-02-08,QQQ,96.62,100.7884,102.5587,-1.7703,-1.6013
2016-02-09,QQQ,96.32,99.976,101.9646,-1.9886,-1.6497
2016-02-10,QQQ,96.69,99.3785,101.4622,-2.0837,-1.7039
2016-02-11,QQQ,96.55,98.8642,100.9944,-2.1302,-1.7572
2016-02-12,QQQ,98.02,98.7107,100.7111,-2.0004,-1.7876
2016-02-16,QQQ,100.23,98.987,100.6653,-1.6783,-1.7739
2016-02-17,QQQ,102.5,99.6257,100.84,-1.2143,-1.704
2016-02-18,QQQ,101.33,99.9356,100.8867,-0.9511,-1.6099
2016-02-19,QQQ,101.63,100.2436,100.9575,-0.7138,-1.4979
2016-02-22,QQQ,103.28,100.7957,101.1787,-0.383,-1.3585
2016-02-23,QQQ,101.58,100.9383,101.2169,-0.2786,-1.2235
2016-02-24,QQQ,102.55,101.2313,101.3439,-0.1125,-1.0846
2016-02-25,QQQ,103.56,101.6547,101.5549,0.0998,-0.9366
2016-02-26,QQQ,103.43,101.9775,101.7335,0.244,-0.789
2016-02-29,QQQ,102.5,102.0725,101.8065,0.266,-0.6571
2016-03-01,QQQ,105.79,102.7484,102.1859,0.5625,-0.5047
2016-03-02,QQQ,105.83,103.3087,102.5329,0.7758,-0.3446
2016-03-03,QQQ,105.63,103.7308,102.8279,0.9029,-0.1887
2016-03-04,QQQ,105.67,104.0833,103.0986,0.9848,-0.042
2016-03-07,QQQ,105.02,104.2536,103.2816,0.9721,0.0848
2016-03-08,QQQ,104.15,104.2348,103.3643,0.8705,0.183
2016-03-09,QQQ,104.82,104.3412,103.5029,0.8383,0.2649
2016-03-10,QQQ,104.66,104.3992,103.6131,0.7861,0.33
2016-03-11,QQQ,106.49,104.7793,103.8871,0.8922,0.4003
2016-03-14,QQQ,106.67,105.1231,104.1521,0.9709,0.4716
2016-03-15,QQQ,106.63,105.3971,104.3881,1.0089,0.5388
2016-03-16,QQQ,107.58,105.794,104.6921,1.1018,0.6092
2016-03-17,QQQ,107.52,106.1078,104.9614,1.1463,0.6763
2016-03-18,QQQ,107.37,106.3373,105.1908,1.1465,0.7351
2016-03-21,QQQ,107.79,106.6014,105.4384,1.163,0.7886
2016-03-22,QQQ,108.12,106.8775,105.6938,1.1838,0.838
2016-03-23,QQQ,107.23,106.9416,105.8401,1.1015,0.8709
2016-03-24,QQQ,107.26,106.9995,105.9753,1.0242,0.8901
2016-03-28,QQQ,107.11,107.0196,106.0834,0.9362,0.8959
2016-03-29,QQQ,108.83,107.3488,106.3449,1.0038,0.9093
2016-03-30,QQQ,109.36,107.7144,106.6321,1.0823,0.931
2016-03-31,QQQ,109.2,107.9845,106.8767,1.1079,0.9531
2016-04-01,QQQ,110.36,108.4164,107.2084,1.208,0.985
2016-04-04,QQQ,109.94,108.6935,107.4686,1.2249,1.0149
2016-04-05,QQQ,108.88,108.7274,107.603,1.1244,1.0286
2016-04-06,QQQ,110.67,109.0806,107.8951,1.1855,1.0482
2016-04-07,QQQ,109.08,109.0805,108.0079,1.0725,1.0513
2016-04-08,QQQ,109.0,109.0658,108.1024,0.9634,1.0403
2016-04-11,QQQ,108.6,108.9811,108.1498,0.8313,1.0142
2016-04-12,QQQ,109.51,109.0773,108.2793,0.798,0.9871
2016-04-13,QQQ,110.91,109.4105,108.5299,0.8806,0.9738
2016-04-14,QQQ,110.92,109.685,108.7575,0.9275,0.968
2016-04-15,QQQ,110.64,109.8586,108.9368,0.9218,0.9623
2016-04-18,QQQ,111.23,110.108,109.1552,0.9528,0.9611
2016-04-19,QQQ,110.55,110.1883,109.288,0.9003,0.9535
2016-04-20,QQQ,110.64,110.2704,109.4168,0.8537,0.941
2016-04-21,QQQ,110.65,110.3395,109.5342,0.8052,0.924
2016-04-22,QQQ,108.98,110.0923,109.4815,0.6108,0.8849
2016-04-25,QQQ,108.98,109.8901,109.4337,0.4564,0.8313
2016-04-26,QQQ,108.45,109.6282,109.34,0.2882,0.7634
2016-04-27,QQQ,107.58,109.2558,109.1724,0.0834,0.6784
2016-04-28,QQQ,106.28,108.7148,108.8969,-0.1822,0.5708
2016-04-29,QQQ,105.72,108.1703,108.5944,-0.4241,0.4465
2016-05-02,QQQ,106.72,107.9066,108.4159,-0.5093,0.327
2016-05-03,QQQ,105.73,107.5108,108.1601,-0.6492,0.205
2016-05-04,QQQ,105.05,107.0634,107.8639,-0.8005,0.0793
2016-05-05,QQQ,105.02,106.6919,107.593,-0.9011,-0.0433
2016-05-06,QQQ,105.58,106.4897,107.4013,-0.9116,-0.1518
2016-05-09,QQQ,105.88,106.3789,107.2564,-0.8776,-0.2425
2016-05-10,QQQ,107.33,106.5518,107.2634,-0.7116,-0.3012
2016-05-11,QQQ,106.36,106.5169,107.1774,-0.6605,-0.3461
2016-05-12,QQQ,105.89,106.4029,107.0548,-0.6518,-0.3843
2016-05-13,QQQ,105.5,106.2388,106.9067,-0.6679,-0.4197
2016-05-16,QQQ,106.82,106.3444,106.8984,-0.554,-0.4365
2016-05-17,QQQ,105.48,106.1873,106.7634,-0.5761,-0.454
2016-05-18,QQQ,105.86,106.1278,106.6773,-0.5496,-0.4659
2016-05-19,QQQ,105.31,105.9791,106.5471,-0.568,-0.4787
2016-05-20,QQQ,106.47,106.0683,106.5398,-0.4714,-0.4778
2016-05-23,QQQ,106.33,106.1159,106.5198,-0.4039,-0.4685
2016-05-24,QQQ,108.46,106.5421,106.7046,-0.1624,-0.4303
2016-05-25,QQQ,109.24,107.0326,106.946,0.0866,-0.3657
2016-05-26,QQQ,109.56,107.4922,107.195,0.2972,-0.2828
2016-05-27,QQQ,110.13,107.9718,107.4745,0.4973,-0.1853
2016-05-31,QQQ,110.34,108.4024,107.7474,0.6549,-0.0803
2016-06-01,QQQ,110.35,108.7565,107.9953,0.7612,0.0249
2016-06-02,QQQ,110.58,109.088,108.2414,0.8466,0.1276
2016-06-03,QQQ,110.06,109.2647,108.4146,0.8501,0.2179
2016-06-06,QQQ,110.46,109.4821,108.6094,0.8726,0.2998
2016-06-07,QQQ,110.18,109.609,108.759,0.85,0.3685
2016-06-08,QQQ,110.37,109.7473,108.9124,0.8349,0.4268
2016-06-09,QQQ,110.19,109.8278,109.0341,0.7937,0.4727
2016-06-10,QQQ,108.94,109.6664,109.0251,0.6412,0.4938
2016-06-13,QQQ,108.03,109.3689,108.9304,0.4385,0.4869
2016-06-14,QQQ,108.03,109.1254,108.8446,0.2808,0.4611
2016-06-15,QQQ,107.72,108.8699,108.7375,0.1324,0.42
2016-06-16,QQQ,108.04,108.719,108.6711,0.0479,0.3735
2016-06-17,QQQ,106.49,108.3137,108.4634,-0.1496,0.3081
2016-06-20,QQQ,107.16,108.104,108.3392,-0.2353,0.2402
2016-06-21,QQQ,107.5,107.9942,108.2593,-0.2652,0.177
2016-06-22,QQQ,107.24,107.857,108.1622,-0.3052,0.1167
2016-06-23,QQQ,108.77,108.023,108.2201,-0.1971,0.0775
2016-06-24,QQQ,104.29,107.3443,107.8458,-0.5015,0.0051
2016-06-27,QQQ,102.22,106.4126,107.31,-0.8974,-0.1077
2016-06-28,QQQ,104.46,106.0576,107.0386,-0.981,-0.2168
2016-06-29,QQQ,106.31,106.1035,106.9692,-0.8657,-0.298
2016-06-30,QQQ,107.54,106.3647,107.0236,-0.6589,-0.3431
2016-07-01,QQQ,108.08,106.6765,107.1242,-0.4476,-0.3561
2016-07-05,QQQ,107.42,106.8117,107.1524,-0.3406,-0.3542
2016-07-06,QQQ,108.3,107.0823,107.2617,-0.1793,-0.3323
2016-07-07,QQQ,108.62,107.3619,107.391,-0.0291,-0.2944
2016-07-08,QQQ,110.3,107.8961,107.6681,0.228,-0.2291
2016-07-11,QQQ,110.93,108.4477,107.9787,0.469,-0.1419
2016-07-12,QQQ,111.49,109.0009,108.3131,0.6877,-0.0382
2016-07-13,QQQ,111.22,109.4043,108.59,0.8144,0.0684
2016-07-14,QQQ,111.98,109.8726,108.9128,0.9598,0.1798
2016-07-15,QQQ,111.8,110.2231,109.1878,1.0353,0.2868
2016-07-18,QQQ,112.54,110.6443,109.5071,1.1373,0.3931
2016-07-19,QQQ,112.13,110.9145,109.7569,1.1576,0.4886
2016-07-20,QQQ,113.44,111.3736,110.1076,1.266,0.5858
2016-07-21,QQQ,113.18,111.7021,110.4002,1.3018,0.6753
2016-07-22,QQQ,113.65,112.0562,110.7097,1.3465,0.7592
2016-07-25,QQQ,113.66,112.3478,110.9907,1.3571,0.8339
2016-07-26,QQQ,113.79,112.61,111.2573,1.3527,0.8988
2016-07-27,QQQ,114.58,112.9682,111.5738,1.3945,0.9607
2016-07-28,QQQ,114.98,113.334,111.8982,1.4358,1.0201
2016-07-29,QQQ,115.23,113.6787,112.2155,1.4632,1.0755
2016-08-01,QQQ,115.84,114.0717,112.5607,1.511,1.13
2016-08-02,QQQ,114.96,114.2332,112.7892,1.444,1.1692
2016-08-03,QQQ,115.34,114.4344,113.0321,1.4023,1.1984
2016-08-04,QQQ,115.67,114.6591,113.2833,1.3757,1.2205
2016-08-05,QQQ,116.78,115.0447,113.6164,1.4283,1.2465
2016-08-08,QQQ,116.65,115.3366,113.9053,1.4313,1.2696
2016-08-09,QQQ,116.92,115.6245,114.1924,1.4321,1.2899
2016-08-10,QQQ,116.62,115.8055,114.4236,1.3819,1.3014
2016-08-11,QQQ,117.12,116.0445,114.6804,1.3641,1.3092
2016-08-12,QQQ,117.2,116.2546,114.9204,1.3342,1.3124
2016-08-15,QQQ,117.7,116.5174,115.1851,1.3323,1.3149
2016-08-16,QQQ,117.05,116.6142,115.3627,1.2515,1.3069
2016-08-17,QQQ,117.26,116.7316,115.5434,1.1882,1.2921
2016-08-18,QQQ,117.29,116.8332,115.7097,1.1234,1.271
2016-08-19,QQQ,117.26,116.9108,115.8574,1.0534,1.2438
2016-08-22,QQQ,117.35,116.9906,115.9995,0.9911,1.2122
2016-08-23,QQQ,117.56,117.0941,116.1482,0.946,1.1789
2016-08-24,QQQ,116.8,117.0407,116.2102,0.8304,1.1354
2016-08-25,QQQ,116.61,116.9624,116.2483,0.7141,1.0827
2016-08-26,QQQ,116.78,116.9292,116.2989,0.6303,1.0262
2016-08-29,QQQ,116.94,116.9312,116.36,0.5712,0.9693
2016-08-30,QQQ,116.56,116.8637,116.379,0.4846,0.9087
2016-08-31,QQQ,116.44,116.7867,116.3848,0.4018,0.8453
2016-09-01,QQQ,116.74,116.7782,116.4187,0.3595,0.7846
2016-09-02,QQQ,117.12,116.8403,116.4855,0.3549,0.7309
2016-09-06,QQQ,117.85,117.0239,116.6154,0.4085,0.6906
2016-09-07,QQQ,117.92,117.1868,116.7397,0.4472,0.6602
2016-09-08,QQQ,117.23,117.1947,116.7864,0.4083,0.6287
2016-09-09,QQQ,114.28,116.6647,116.5477,0.1171,0.5647
2016-09-12,QQQ,116.33,116.6039,116.5269,0.0769,0.5038
2016-09-13,QQQ,115.29,116.365,116.4091,-0.0441,0.4353
2016-09-14,QQQ,115.84,116.2695,116.3549,-0.0854,0.3702
2016-09-15,QQQ,117.64,116.5187,116.4773,0.0414,0.3291
2016-09-16,QQQ,117.29,116.6589,116.5547,0.1042,0.301
2016-09-19,QQQ,116.78,116.681,116.5762,0.1048,0.2765
2016-09-20,QQQ,117.0,116.739,116.6165,0.1224,0.2572
2016-09-21,QQQ,118.15,116.9955,116.7626,0.2329,0.2542
2016-09-22,QQQ,119.09,117.3763,116.9842,0.3921,0.2714
2016-09-23,QQQ,118.33,117.5497,117.1124,0.4373,0.2921
2016-09-26,QQQ,117.34,117.5116,117.1341,0.3775,0.3028
2016-09-27,QQQ,118.5,117.6913,117.2642,0.4271,0.3184
2016-09-28,QQQ,118.7,117.8747,117.4009,0.4738,0.3378
2016-09-29,QQQ,117.84,117.8684,117.4427,0.4257,0.3488
2016-09-30,QQQ,118.72,118.0232,117.5644,0.4589,0.3625
2016-10-03,QQQ,118.55,118.119,117.6582,0.4608,0.3748
2016-10-04,QQQ,118.37,118.1646,117.726,0.4386,0.3828
2016-10-05,QQQ,118.79,118.2783,117.8274,0.451,0.3913
2016-10-06,QQQ,118.73,118.3605,117.9133,0.4471,0.3983
2016-10-07,QQQ,118.47,118.3804,117.9663,0.414,0.4003
2016-10-10,QQQ,119.22,118.533,118.0857,0.4473,0.4061
2016-10-11,QQQ,117.52,118.3488,118.0319,0.317,0.395
2016-10-12,QQQ,117.42,118.18,117.9736,0.2064,0.3714
2016-10-13,QQQ,117.0,117.9654,117.8809,0.0846,0.3356
2016-10-14,QQQ,117.14,117.8153,117.8103,0.005,0.2942
2016-10-17,QQQ,116.82,117.6344,117.716,-0.0816,0.2473
2016-10-18,QQQ,117.86,117.6754,117.7297,-0.0543,0.2096
2016-10-19,QQQ,117.85,117.7071,117.7412,-0.034,0.1791
2016-10-20,QQQ,117.71,117.7077,117.7382,-0.0305,0.1529
2016-10-21,QQQ,118.15,117.7881,117.7774,0.0107,0.1351
2016-10-24,QQQ,119.57,118.1121,117.9481,0.1639,0.1387
2016-10-25,QQQ,119.19,118.3081,118.0664,0.2416,0.1516
2016-10-26,QQQ,118.38,118.3211,118.0963,0.2249,0.1608
2016-10-27,QQQ,117.84,118.2337,118.0719,0.1618,0.1609
2016-10-28,QQQ,117.1,118.0275,117.9793,0.0482,0.1468
2016-10-31,QQQ,116.99,117.8389,117.8851,-0.0462,0.1227
2016-11-01,QQQ,116.11,117.5246,117.716,-0.1915,0.0834
2016-11-02,QQQ,115.18,117.0983,117.4745,-0.3762,0.026
2016-11-03,QQQ,114.05,116.544,117.1484,-0.6043,-0.0528
2016-11-04,QQQ,113.65,116.0178,116.8152,-0.7973,-0.1459
2016-11-07,QQQ,116.35,116.0782,116.7709,-0.6926,-0.2142
2016-11-08,QQQ,117.11,116.2658,116.8032,-0.5373,-0.2546
2016-11-09,QQQ,117.65,116.5175,116.8838,-0.3663,-0.2686
2016-11-10,QQQ,115.75,116.378,116.7758,-0.3979,-0.2848
2016-11-11,QQQ,115.8,116.2729,116.6829,-0.41,-0.3004
2016-11-14,QQQ,114.63,115.9742,116.4874,-0.5132,-0.327
2016-11-15,QQQ,116.22,116.0189,116.4619,-0.4431,-0.3415
2016-11-16,QQQ,116.91,116.1809,116.5046,-0.3237,-0.3393
2016-11-17,QQQ,117.76,116.468,116.6242,-0.1562,-0.3164
2016-11-18,QQQ,117.32,116.6229,116.6904,-0.0675,-0.2853
2016-11-21,QQQ,118.54,116.9715,116.8666,0.1049,-0.2365
2016-11-22,QQQ,118.9,117.3221,117.0602,0.2619,-0.1742
2016-11-23,QQQ,118.42,117.5217,117.1897,0.332,-0.1109
2016-11-25,QQQ,118.8,117.7541,117.3431,0.411,-0.0457
2016-11-28,QQQ,118.53,117.8952,117.4561,0.4391,0.0149
2016-11-29,QQQ,118.94,118.0852,117.5975,0.4877,0.074
2016-11-30,QQQ,117.5,117.9788,117.5882,0.3906,0.1136
2016-12-01,QQQ,115.47,117.5226,117.3864,0.1362,0.1164
2016-12-02,QQQ,115.7,117.1912,117.2258,-0.0346,0.0975
2016-12-05,QQQ,116.6,117.0837,117.1662,-0.0825,0.075
2016-12-06,QQQ,116.88,117.0467,117.139,-0.0923,0.0541
2016-12-07,QQQ,118.36,117.2855,117.2553,0.0302,0.0511
2016-12-08,QQQ,118.57,117.519,117.3805,0.1386,0.0621
2016-12-09,QQQ,119.5,117.8792,117.5823,0.2969,0.0914
2016-12-12,QQQ,118.96,118.0757,117.7135,0.3622,0.1253
2016-12-13,QQQ,120.46,118.5092,117.9751,0.5341,0.1764
2016-12-14,QQQ,120.21,118.8185,118.188,0.6305,0.2331
2016-12-15,QQQ,120.4,119.106,118.3986,0.7074,0.2924
2016-12-16,QQQ,119.6,119.1958,118.513,0.6828,0.3412
2016-12-19,QQQ,120.09,119.3584,118.6632,0.6952,0.3855
2016-12-20,QQQ,120.55,119.5751,118.8429,0.7321,0.4288
2016-12-21,QQQ,120.46,119.736,118.9969,0.739,0.4676
2016-12-22,QQQ,120.12,119.8058,119.1039,0.7019,0.4969
2016-12-23,QQQ,120.2,119.8775,119.2083,0.6692,0.5184
2016-12-27,QQQ,120.82,120.0488,119.3618,0.6871,0.5395
2016-12-28,QQQ,119.88,120.0181,119.4111,0.607,0.5479
2016-12-29,QQQ,119.71,119.9621,119.4396,0.5225,0.5447
2016-12-30,QQQ,118.48,119.6926,119.3482,0.3444,0.5197
2017-01-03,QQQ,119.54,119.6649,119.3665,0.2984,0.492
2017-01-04,QQQ,120.19,119.7604,119.4449,0.3155,0.47
2017-01-05,QQQ,120.87,119.9621,119.5806,0.3815,0.4589
2017-01-06,QQQ,121.93,120.3199,119.8044,0.5155,0.466
2017-01-09,QQQ,122.33,120.6854,120.0449,0.6405,0.4878
2017-01-10,QQQ,122.6,121.0335,120.2883,0.7452,0.52
