Date,Symbol,Close,EMA1,EMA2,MACD,SIGNAL
2015-04-29,SPY,210.57,210.461,209.7643,0.6967,0.4674
2015-04-30,SPY,208.46,210.0972,209.6401,0.4571,0.4661
2015-05-01,SPY,210.72,210.2104,209.7429,0.4675,0.4663
2015-05-04,SPY,211.32,210.4122,209.8931,0.519,0.4729
2015-05-05,SPY,208.9,210.1372,209.7985,0.3387,0.4561
2015-05-06,SPY,208.04,209.7559,209.6311,0.1249,0.4147
2015-05-07,SPY,208.87,209.5948,209.5586,0.0363,0.3674
2015-05-08,SPY,211.62,209.963,209.7549,0.2081,0.3475
2015-05-11,SPY,210.61,210.0807,209.8363,0.2443,0.3346
2015-05-12,SPY,209.98,210.0624,209.85,0.2124,0.3193
2015-05-13,SPY,210.02,210.0547,209.8662,0.1885,0.303
2015-05-14,SPY,212.21,210.4465,210.0894,0.3571,0.3097
2015-05-15,SPY,212.44,210.809,210.3133,0.4957,0.333
2015-05-18,SPY,213.1,211.2255,210.5787,0.6468,0.3722
2015-05-19,SPY,213.03,211.5536,210.8122,0.7415,0.4184
2015-05-20,SPY,212.88,211.7948,211.0091,0.7857,0.4643
2015-05-21,SPY,213.5,212.1048,211.2463,0.8585,0.5136
2015-05-22,SPY,212.99,212.2658,211.4124,0.8534,0.556
2015-05-26,SPY,210.7,211.9811,211.3445,0.6365,0.5661
2015-05-27,SPY,212.7,212.1118,211.4736,0.6382,0.5751
2015-05-28,SPY,212.46,212.1751,211.5676,0.6075,0.5792
2015-05-29,SPY,211.14,211.9869,211.5268,0.4601,0.5643
2015-06-01,SPY,211.57,211.9111,211.531,0.3801,0.5413
2015-06-02,SPY,211.36,211.8109,211.5147,0.2962,0.5106
2015-06-03,SPY,211.92,211.8307,211.5533,0.2775,0.4815
2015-06-04,SPY,210.13,211.5215,211.4177,0.1038,0.4343
2015-06-05,SPY,209.77,211.2031,211.2608,-0.0577,0.3728
2015-06-08,SPY,208.48,210.708,210.996,-0.288,0.2902
2015-06-09,SPY,208.45,210.2974,210.7535,-0.4561,0.1969
2015-06-10,SPY,210.95,210.4161,210.7722,-0.3561,0.1278
2015-06-11,SPY,211.63,210.6368,210.8539,-0.2171,0.0847
2015-06-12,SPY,210.01,210.5228,210.7735,-0.2507,0.0427
2015-06-15,SPY,209.11,210.2659,210.6151,-0.3492,-0.0063
2015-06-16,SPY,210.25,210.263,210.5803,-0.3173,-0.0451
2015-06-17,SPY,210.59,210.3225,210.5812,-0.2588,-0.0718
2015-06-18,SPY,212.78,210.7693,210.7907,-0.0213,-0.0655
2015-06-19,SPY,210.81,210.7767,210.7925,-0.0158,-0.0593
2015-06-22,SPY,211.89,210.9791,210.897,0.0821,-0.0416
2015-06-23,SPY,212.04,211.172,211.0059,0.1661,-0.0157
2015-06-24,SPY,210.5,211.0498,210.9577,0.0921,-0.0022
2015-06-25,SPY,209.86,210.8335,210.8532,-0.0197,-0.0044
2015-06-26,SPY,209.82,210.6492,210.7548,-0.1055,-0.017
2015-06-29,SPY,205.42,209.6985,210.2467,-0.5482,-0.0834
2015-06-30,SPY,205.85,208.9987,209.828,-0.8292,-0.1766
2015-07-01,SPY,207.5,208.7262,209.6062,-0.88,-0.2646
2015-07-02,SPY,207.31,208.4687,209.3876,-0.9188,-0.3463
2015-07-06,SPY,206.72,208.1508,209.1335,-0.9827,-0.4259
2015-07-07,SPY,208.02,208.127,209.0275,-0.9004,-0.4852
2015-07-08,SPY,204.53,207.473,208.5991,-1.1261,-0.5653
2015-07-09,SPY,204.9,207.0052,208.2468,-1.2416,-0.6499
2015-07-10,SPY,207.48,207.0915,208.1738,-1.0823,-0.7039
2015-07-13,SPY,209.77,207.5785,208.3258,-0.7473,-0.7093
2015-07-14,SPY,210.68,208.1424,208.55,-0.4076,-0.6716
2015-07-15,SPY,210.61,208.5911,208.7462,-0.1551,-0.6071
2015-07-16,SPY,212.3,209.2654,209.0847,0.1808,-0.5086
2015-07-17,SPY,212.48,209.8499,209.408,0.4419,-0.3898
2015-07-20,SPY,212.59,210.3481,209.7111,0.637,-0.2614
2015-07-21,SPY,211.75,210.603,209.9053,0.6977,-0.1415
2015-07-22,SPY,211.37,210.7424,210.0448,0.6977,-0.0366
2015-07-23,SPY,210.18,210.6402,210.0576,0.5825,0.0408
2015-07-24,SPY,208.0,210.1601,209.8617,0.2985,0.073
2015-07-27,SPY,206.79,209.5474,209.5691,-0.0217,0.0611
2015-07-28,SPY,209.33,209.5079,209.5464,-0.0385,0.0487
2015-07-29,SPY,210.77,209.7373,209.6629,0.0744,0.0519
2015-07-30,SPY,210.82,209.9342,209.7731,0.1611,0.0656
2015-07-31,SPY,210.5,210.0371,209.8423,0.1947,0.0817
2015-08-03,SPY,209.79,209.9921,209.8373,0.1548,0.0908
2015-08-04,SPY,209.38,209.8808,209.7938,0.0871,0.0904
2015-08-05,SPY,210.07,209.9152,209.8201,0.0951,0.091
2015-08-06,SPY,208.35,209.6306,209.6801,-0.0494,0.0734
2015-08-07,SPY,207.95,209.3251,209.5153,-0.1902,0.0405
2015-08-10,SPY,210.57,209.5514,209.6158,-0.0643,0.0274
2015-08-11,SPY,208.67,209.3912,209.5257,-0.1345,0.0071
2015-08-12,SPY,208.92,209.3055,209.468,-0.1625,-0.0141
2015-08-13,SPY,208.66,209.1881,209.3911,-0.2029,-0.0377
2015-08-14,SPY,209.42,209.2303,209.3938,-0.1635,-0.0534
2015-08-17,SPY,210.59,209.4775,209.5077,-0.0302,-0.0505
2015-08-18,SPY,209.98,209.5689,209.5527,0.0162,-0.0422
2015-08-19,SPY,208.32,209.3418,209.4353,-0.0935,-0.0486
2015-08-20,SPY,203.97,208.3651,208.9148,-0.5497,-0.1112
2015-08-21,SPY,197.83,206.4496,207.8591,-1.4095,-0.2735
2015-08-24,SPY,189.5,203.3679,206.1106,-2.7427,-0.5822
2015-08-25,SPY,187.27,200.441,204.3163,-3.8753,-0.9938
2015-08-26,SPY,194.46,199.3535,203.3776,-4.024,-1.3726
2015-08-27,SPY,199.27,199.3384,202.9864,-3.648,-1.657
2015-08-28,SPY,199.28,199.3277,202.6334,-3.3057,-1.8631
2015-08-31,SPY,197.67,199.0263,202.1607,-3.1344,-2.022
2015-09-01,SPY,191.77,197.707,201.1711,-3.4641,-2.2023
2015-09-02,SPY,195.41,197.2894,200.6224,-3.3331,-2.3436
2015-09-03,SPY,195.55,196.9731,200.1393,-3.1662,-2.4464
2015-09-04,SPY,192.59,196.1762,199.4204,-3.2442,-2.5462
2015-09-08,SPY,197.43,196.4042,199.2308,-2.8266,-2.5812
2015-09-09,SPY,194.79,196.1107,198.8079,-2.6972,-2.5957
2015-09-10,SPY,195.85,196.0633,198.5262,-2.4629,-2.5791
2015-09-11,SPY,196.74,196.1863,198.3561,-2.1697,-2.5279
2015-09-14,SPY,196.01,196.1543,198.1326,-1.9784,-2.4592
2015-09-15,SPY,198.46,196.5735,198.1638,-1.5903,-2.3506
2015-09-16,SPY,200.18,197.2292,198.3558,-1.1266,-2.1976
2015-09-17,SPY,199.73,197.6839,198.4867,-0.8028,-2.0233
2015-09-18,SPY,195.45,197.2777,198.1975,-0.9197,-1.8853
2015-09-21,SPY,196.46,197.1291,198.032,-0.9029,-1.7625
2015-09-22,SPY,193.91,196.5438,197.6394,-1.0957,-1.6792
2015-09-23,SPY,193.6,196.0085,197.2547,-1.2462,-1.625
2015-09-24,SPY,192.9,195.4434,196.84,-1.3966,-1.5965
2015-09-25,SPY,192.85,194.9718,196.46,-1.4882,-1.583
2015-09-28,SPY,188.01,193.706,195.6552,-1.9492,-1.6287
2015-09-29,SPY,188.12,192.6904,194.9376,-2.2472,-1.706
2015-09-30,SPY,191.63,192.4976,194.6226,-2.125,-1.7584
2015-10-01,SPY,192.13,192.4308,194.3852,-1.9544,-1.7829
2015-10-02,SPY,195.0,192.8979,194.4437,-1.5458,-1.7533
2015-10-05,SPY,198.47,193.911,194.8272,-0.9162,-1.6486
2015-10-06,SPY,197.79,194.6163,195.1094,-0.4931,-1.5042
2015-10-07,SPY,199.41,195.4879,195.519,-0.0311,-1.3201
2015-10-08,SPY,201.21,196.5283,196.061,0.4673,-1.0966
2015-10-09,SPY,201.33,197.4013,196.5628,0.8385,-0.8547
2015-10-12,SPY,201.52,198.1502,197.0349,1.1153,-0.6085
2015-10-13,SPY,200.25,198.5319,197.3411,1.1909,-0.3836
2015-10-14,SPY,199.29,198.6698,197.5267,1.1431,-0.1927
2015-10-15,SPY,202.35,199.3389,197.9861,1.3528,0.0005
2015-10-16,SPY,203.27,200.0536,198.4893,1.5644,0.1959
2015-10-19,SPY,203.37,200.6566,198.9541,1.7025,0.3843
2015-10-20,SPY,203.11,201.1027,199.3499,1.7528,0.5553
2015-10-21,SPY,201.85,201.2386,199.588,1.6505,0.6922
2015-10-22,SPY,205.26,201.9697,200.1282,1.8415,0.8359
2015-10-23,SPY,207.51,202.9771,200.8312,2.1458,0.9996
2015-10-26,SPY,207.0,203.7085,201.4187,2.2898,1.1609
2015-10-27,SPY,206.6,204.2342,201.9122,2.322,1.306
2015-10-28,SPY,208.95,205.0916,202.5825,2.5092,1.4564
2015-10-29,SPY,208.83,205.7713,203.1775,2.5939,1.5986
2015-10-30,SPY,207.93,206.1638,203.6301,2.5337,1.7155
2015-11-02,SPY,210.39,206.9322,204.2739,2.6583,1.8334
2015-11-03,SPY,211.0,207.6718,204.9145,2.7573,1.9489
2015-11-04,SPY,210.36,208.1606,205.4331,2.7275,2.0462
2015-11-05,SPY,210.15,208.5223,205.8823,2.64,2.1204
2015-11-06,SPY,210.04,208.7982,206.2783,2.5199,2.1703
2015-11-09,SPY,208.08,208.6676,206.4499,2.2178,2.1763
2015-11-10,SPY,208.56,208.6481,206.6508,1.9972,2.1539
2015-11-11,SPY,207.74,208.483,206.7546,1.7284,2.1007
2015-11-12,SPY,204.84,207.8206,206.5722,1.2484,1.9942
2015-11-13,SPY,202.54,206.8605,206.1882,0.6723,1.8289
2015-11-16,SPY,205.62,206.635,206.1341,0.5009,1.6629
2015-11-17,SPY,205.47,206.4231,206.0708,0.3523,1.4991
2015-11-18,SPY,208.73,206.8426,206.3241,0.5185,1.3765
2015-11-19,SPY,208.55,207.153,206.5361,0.6169,1.2816
2015-11-20,SPY,209.31,207.5452,206.8003,0.7449,1.2145
2015-11-23,SPY,209.07,207.8224,207.0164,0.806,1.1634
2015-11-24,SPY,209.35,208.1002,207.2387,0.8615,1.1257
2015-11-25,SPY,209.32,208.322,207.4369,0.8851,1.0956
2015-11-27,SPY,209.56,208.5471,207.6391,0.908,1.0721
2015-11-30,SPY,208.69,208.573,207.7392,0.8339,1.0424
2015-12-01,SPY,210.68,208.9561,208.0193,0.9369,1.0292
2015-12-02,SPY,208.53,208.8787,208.0679,0.8107,1.0019
2015-12-03,SPY,205.61,208.2844,207.8338,0.4505,0.933
2015-12-04,SPY,209.62,208.5272,208.0039,0.5233,0.8817
2015-12-07,SPY,208.35,208.495,208.0369,0.4581,0.8288
2015-12-08,SPY,206.95,208.2141,207.9334,0.2807,0.7603
2015-12-09,SPY,205.34,207.6915,207.6864,0.0051,0.6659
2015-12-10,SPY,205.87,207.3603,207.5134,-0.1531,0.5635
2015-12-11,SPY,201.88,206.3639,206.9769,-0.613,0.4165
2015-12-14,SPY,202.9,205.7341,206.5886,-0.8545,0.2576
2015-12-15,SPY,205.03,205.6061,206.4402,-0.8341,0.1211
2015-12-16,SPY,208.03,206.0468,206.5916,-0.5448,0.0379
2015-12-17,SPY,204.86,205.831,206.4267,-0.5957,-0.0413
2015-12-18,SPY,200.02,204.7745,205.8165,-1.042,-0.1664
2015-12-21,SPY,201.67,204.21,205.4216,-1.2116,-0.297
2015-12-22,SPY,203.5,204.0809,205.2386,-1.1577,-0.4046
2015-12-23,SPY,206.02,204.4335,205.313,-0.8795,-0.464
2015-12-24,SPY,205.68,204.6601,205.348,-0.6878,-0.492
2015-12-28,SPY,205.21,204.7601,205.3348,-0.5747,-0.5023
2015-12-29,SPY,207.4,205.2401,205.5315,-0.2914,-0.476
2015-12-30,SPY,205.93,205.3655,205.5695,-0.2039,-0.442
2015-12-31,SPY,203.87,205.0936,205.4076,-0.314,-0.426
2016-01-04,SPY,201.02,204.353,204.9897,-0.6368,-0.4523
2016-01-05,SPY,201.36,203.8088,204.6441,-0.8353,-0.5002
2016-01-06,SPY,198.82,202.9017,204.0894,-1.1877,-0.5861
2016-01-07,SPY,194.05,201.2923,203.1332,-1.8409,-0.743
2016-01-08,SPY,191.92,199.5883,202.0653,-2.4771,-0.9597
2016-01-11,SPY,192.11,198.2286,201.1172,-2.8886,-1.2008
2016-01-12,SPY,193.66,197.3979,200.407,-3.0091,-1.4269
2016-01-13,SPY,188.83,195.8401,199.3044,-3.4643,-1.6815
2016-01-14,SPY,191.93,195.1292,198.6021,-3.4729,-1.9055
2016-01-15,SPY,187.81,193.7984,197.5743,-3.7758,-2.1393
2016-01-19,SPY,188.06,192.7551,196.6682,-3.9131,-2.361
2016-01-20,SPY,185.65,191.4632,195.6188,-4.1556,-2.5853
2016-01-21,SPY,186.69,190.5954,194.7684,-4.1731,-2.7838
2016-01-22,SPY,190.52,190.5817,194.3638,-3.7821,-2.9086
2016-01-25,SPY,187.64,190.0468,193.7235,-3.6766,-3.0046
2016-01-26,SPY,190.2,190.0747,193.3879,-3.3132,-3.0432
2016-01-27,SPY,188.13,189.7211,192.8871,-3.166,-3.0585
2016-01-28,SPY,189.11,189.61,192.5274,-2.9174,-3.0409
2016-01-29,SPY,193.72,190.3573,192.641,-2.2837,-2.9462
2016-02-01,SPY,193.65,190.9559,192.7371,-1.7811,-2.8006
2016-02-02,SPY,190.16,190.8112,192.4917,-1.6804,-2.6606
2016-02-03,SPY,191.3,190.9001,192.3782,-1.4781,-2.5128
2016-02-04,SPY,191.6,191.0274,192.3041,-1.2767,-2.3583
2016-02-05,SPY,187.95,190.4678,191.8894,-1.4215,-2.2412
2016-02-08,SPY,185.42,189.55,191.2732,-1.7232,-2.1764
2016-02-09,SPY,185.43,188.8009,190.7167,-1.9158,-2.1438
2016-02-10,SPY,185.27,188.159,190.198,-2.0391,-2.1307
2016-02-11,SPY,182.86,187.1955,189.4992,-2.3036,-2.1524
2016-02-12,SPY,186.63,187.0927,189.2259,-2.1332,-2.15
2016-02-16,SPY,189.78,187.5813,189.2787,-1.6974,-2.0934
2016-02-17,SPY,192.88,188.5447,189.6217,-1.077,-1.9663
2016-02-18,SPY,192.09,189.1893,189.8567,-0.6674,-1.804
2016-02-19,SPY,192.0,189.7003,190.0609,-0.3605,-1.6235
2016-02-22,SPY,194.78,190.6239,190.5103,0.1136,-1.4064
2016-02-23,SPY,192.32,190.9323,190.6827,0.2496,-1.1994
2016-02-24,SPY,193.2,191.3446,190.9224,0.4222,-0.9967
2016-02-25,SPY,195.54,192.1074,191.3622,0.7452,-0.779
2016-02-26,SPY,195.09,192.6497,191.7172,0.9325,-0.565
2016-02-29,SPY,193.56,192.8152,191.8927,0.9225,-0.3791
2016-03-01,SPY,198.11,193.7779,192.4848,1.2931,-0.1701
2016-03-02,SPY,199.0,194.7274,193.1053,1.622,0.0539
2016-03-03,SPY,199.78,195.646,193.741,1.905,0.2853
2016-03-04,SPY,200.43,196.5158,194.3781,2.1378,0.5169
2016-03-07,SPY,200.59,197.2566,194.9697,2.2869,0.7381
2016-03-08,SPY,198.4,197.4645,195.2964,2.1681,0.9169
2016-03-09,SPY,199.38,197.8128,195.6853,2.1275,1.0682
2016-03-10,SPY,199.54,198.1268,196.0524,2.0744,1.194
2016-03-11,SPY,202.76,198.9692,196.6912,2.278,1.3295
2016-03-14,SPY,202.5,199.6112,197.2444,2.3667,1.4591
2016-03-15,SPY,202.17,200.0764,197.7135,2.3629,1.5721
2016-03-16,SPY,203.34,200.6698,198.2494,2.4204,1.6781
2016-03-17,SPY,204.63,201.3898,198.8571,2.5328,1.785
2016-03-18,SPY,204.38,201.9335,199.3831,2.5504,1.8807
2016-03-21,SPY,204.67,202.431,199.8866,2.5445,1.9636
2016-03-22,SPY,204.56,202.8181,200.3317,2.4865,2.029
2016-03-23,SPY,203.21,202.8894,200.6058,2.2836,2.0608
2016-03-24,SPY,203.12,202.9313,200.8452,2.0861,2.064
2016-03-28,SPY,203.24,202.9874,201.0733,1.9141,2.0452
2016-03-29,SPY,205.12,203.3752,201.4587,1.9165,2.0291
2016-03-30,SPY,206.02,203.8561,201.8931,1.9629,2.0209
2016-03-31,SPY,205.52,204.1586,202.2385,1.92,2.0083
2016-04-01,SPY,206.92,204.6607,202.6844,1.9763,2.0043
2016-04-04,SPY,206.25,204.9496,203.024,1.9257,1.9944
2016-04-05,SPY,204.19,204.8115,203.135,1.6765,1.9547
2016-04-06,SPY,206.42,205.104,203.4479,1.6561,1.9174
2016-04-07,SPY,203.95,204.8942,203.4957,1.3985,1.8525
2016-04-08,SPY,204.5,204.8225,203.5913,1.2311,1.7748
2016-04-11,SPY,204.02,204.6766,203.6322,1.0444,1.6835
2016-04-12,SPY,205.92,204.9027,203.8501,1.0526,1.6047
2016-04-13,SPY,208.0,205.4658,204.2453,1.2205,1.5566
2016-04-14,SPY,208.01,205.9284,204.6038,1.3246,1.5276
2016-04-15,SPY,207.78,206.265,204.9063,1.3587,1.5065
2016-04-18,SPY,209.24,206.8059,205.3191,1.4869,1.5041
2016-04-19,SPY,209.9,207.3685,205.7553,1.6132,1.5177
2016-04-20,SPY,210.1,207.8651,206.1691,1.696,1.54
2016-04-21,SPY,208.97,208.066,206.4359,1.6302,1.5513
2016-04-22,SPY,208.97,208.2304,206.6772,1.5532,1.5515
2016-04-25,SPY,208.61,208.2994,206.8613,1.4381,1.5373
2016-04-26,SPY,208.92,208.4122,207.0574,1.3549,1.5145
2016-04-27,SPY,209.35,208.5827,207.2757,1.307,1.4886
2016-04-28,SPY,207.45,208.3768,207.2923,1.0845,1.4381
2016-04-29,SPY,206.33,208.0046,207.2007,0.804,1.3588
2016-05-02,SPY,207.97,207.9983,207.2739,0.7244,1.2795
2016-05-03,SPY,206.16,207.6641,207.1678,0.4963,1.1816
2016-05-04,SPY,205.01,207.1815,206.9623,0.2192,1.0613
2016-05-05,SPY,204.97,206.7794,206.7726,0.0069,0.9295
2016-05-06,SPY,205.72,206.5868,206.6723,-0.0855,0.8026
2016-05-09,SPY,205.89,206.4601,206.5978,-0.1377,0.6851
2016-05-10,SPY,208.45,206.8219,206.7742,0.0477,0.6054
2016-05-11,SPY,206.5,206.7634,206.7481,0.0153,0.5316
2016-05-12,SPY,206.56,206.7264,206.7302,-0.0038,0.4647
2016-05-13,SPY,204.76,206.3689,206.5426,-0.1737,0.3849
2016-05-16,SPY,206.78,206.4436,206.5652,-0.1215,0.3216
2016-05-17,SPY,204.85,206.1539,206.4018,-0.2479,0.2504
2016-05-18,SPY,204.91,205.9277,206.2597,-0.332,0.1776
2016-05-19,SPY,204.2,205.6136,206.0636,-0.45,0.0992
2016-05-20,SPY,205.49,205.5911,206.009,-0.4178,0.0345
2016-05-23,SPY,205.21,205.5218,205.9329,-0.411,-0.0212
2016-05-24,SPY,207.87,205.9488,206.1173,-0.1686,-0.0396
2016-05-25,SPY,209.28,206.5544,206.4186,0.1359,-0.0177
2016-05-26,SPY,209.34,207.0609,206.6968,0.3641,0.0301
2016-05-27,SPY,210.24,207.6389,207.0342,0.6047,0.1019
2016-05-31,SPY,209.84,208.0391,207.3015,0.7377,0.1814
2016-06-01,SPY,210.27,208.4447,207.5842,0.8606,0.2663
2016-06-02,SPY,210.91,208.893,207.9009,0.992,0.357
2016-06-03,SPY,210.28,209.1452,208.1275,1.0177,0.4396
2016-06-06,SPY,211.35,209.546,208.4344,1.1116,0.5236
2016-06-07,SPY,211.68,209.934,208.7435,1.1905,0.6069
2016-06-08,SPY,212.37,210.3769,209.0889,1.288,0.6921
2016-06-09,SPY,212.08,210.6866,209.3738,1.3128,0.7697
2016-06-10,SPY,210.07,210.5745,209.4401,1.1344,0.8153
2016-06-13,SPY,208.45,210.1882,209.3458,0.8424,0.8187
2016-06-14,SPY,208.04,209.7976,209.2214,0.5762,0.7884
2016-06-15,SPY,207.75,209.4253,209.0813,0.3441,0.7328
2016-06-16,SPY,208.37,209.2335,209.0135,0.2199,0.6687
2016-06-17,SPY,206.52,208.7401,208.7761,-0.036,0.5806
2016-06-20,SPY,207.85,208.5783,208.6879,-0.1096,0.4943
2016-06-21,SPY,208.44,208.5531,208.6643,-0.1111,0.4187
2016-06-22,SPY,208.1,208.4707,208.6105,-0.1398,0.3489
2016-06-23,SPY,210.81,208.8961,208.82,0.0761,0.3148
2016-06-24,SPY,203.24,207.8677,208.2886,-0.4209,0.2228
2016-06-27,SPY,199.6,206.3645,207.4611,-1.0966,0.0579
2016-06-28,SPY,203.2,205.7891,207.0553,-1.2662,-0.1076
2016-06-29,SPY,206.66,205.9475,207.0176,-1.0702,-0.2279
2016-06-30,SPY,209.48,206.5897,207.2521,-0.6624,-0.2823
2016-07-01,SPY,209.92,207.1952,207.5062,-0.311,-0.2858
2016-07-05,SPY,208.41,207.4161,207.5923,-0.1762,-0.2721
2016-07-06,SPY,209.66,207.8241,207.7892,0.0349,-0.2338
2016-07-07,SPY,209.53,208.1343,207.955,0.1792,-0.1821
2016-07-08,SPY,212.65,208.9553,208.4021,0.5532,-0.0902
2016-07-11,SPY,213.4,209.7634,208.8781,0.8853,0.0317
2016-07-12,SPY,214.95,210.7064,209.4564,1.25,0.184
2016-07-13,SPY,214.92,211.4725,209.9767,1.4958,0.348
2016-07-14,SPY,216.12,212.3175,210.5618,1.7557,0.5239
2016-07-15,SPY,215.83,212.9562,211.0636,1.8926,0.695
2016-07-18,SPY,216.41,213.5841,211.5727,2.0114,0.8596
2016-07-19,SPY,216.19,214.0579,212.0125,2.0455,1.0078
2016-07-20,SPY,217.09,214.6092,212.496,2.1132,1.146
2016-07-21,SPY,216.27,214.9112,212.8555,2.0557,1.2597
2016-07-22,SPY,217.24,215.3346,213.273,2.0616,1.3599
